order_item_id,order_id,product_id,quantity,unit_price,discount,is_return,revenue,order_date,category,month
7634,3355,281,1,146.98,0.2,False,146.98,2023-09-26 22:56:31,Books & Media,2023-09
7635,3355,60,1,148.68,0.15,False,148.68,2023-09-26 22:56:31,Home & Kitchen,2023-09
7636,3356,138,1,54.35,0.0,False,54.35,2024-06-13 19:46:27,Apparel,2024-06
7637,3357,32,1,338.4,0.1,False,338.4,2024-12-08 18:55:40,Electronics,2024-12
7638,3358,59,1,287.12,0.0,False,287.12,2022-12-06 12:28:06,Home & Kitchen,2022-12
7639,3359,243,-1,746.93,0.0,True,-746.93,2023-01-16 15:58:43,Beauty & Health,2023-01
7640,3360,75,1,299.66,0.0,False,299.66,2024-12-31 16:47:09,Home & Kitchen,2024-12
7641,3360,49,1,850.7,0.0,False,850.7,2024-12-31 16:47:09,Electronics,2024-12
7642,3360,184,1,278.4,0.0,False,278.4,2024-12-31 16:47:09,Sports & Outdoors,2024-12
7643,3360,11,1,216.27,0.0,False,216.27,2024-12-31 16:47:09,Electronics,2024-12
7644,3361,91,3,369.86,0.15,False,1109.58,2024-11-10 23:43:51,Home & Kitchen,2024-11
7645,3362,269,1,603.81,0.0,False,603.81,2023-05-14 23:23:55,Books & Media,2023-05
7646,3363,187,1,127.57,0.1,False,127.57,2024-09-19 13:02:24,Sports & Outdoors,2024-09
7647,3363,125,2,584.13,0.1,False,1168.26,2024-09-19 13:02:24,Apparel,2024-09
7648,3363,129,-1,492.47,0.0,True,-492.47,2024-09-19 13:02:24,Apparel,2024-09
7649,3364,9,1,66.57,0.0,False,66.57,2024-11-12 20:30:32,Electronics,2024-11
7650,3364,45,1,511.39,0.0,False,511.39,2024-11-12 20:30:32,Electronics,2024-11
7651,3364,51,2,863.34,0.15,False,1726.68,2024-11-12 20:30:32,Home & Kitchen,2024-11
7652,3365,263,1,222.36,0.05,False,222.36,2024-06-02 10:42:04,Books & Media,2024-06
7653,3366,211,1,943.9,0.0,False,943.9,2024-07-29 10:46:25,Beauty & Health,2024-07
7654,3366,165,2,605.76,0.0,False,1211.52,2024-07-29 10:46:25,Sports & Outdoors,2024-07
7655,3366,156,-1,372.8,0.0,True,-372.8,2024-07-29 10:46:25,Sports & Outdoors,2024-07
7656,3366,146,1,443.54,0.0,False,443.54,2024-07-29 10:46:25,Apparel,2024-07
7657,3366,87,1,564.0,0.15,False,564.0,2024-07-29 10:46:25,Home & Kitchen,2024-07
7658,3367,259,1,533.22,0.15,False,533.22,2022-11-26 12:39:38,Books & Media,2022-11
7659,3368,189,1,24.7,0.15,False,24.7,2022-10-17 03:02:27,Sports & Outdoors,2022-10
7660,3368,114,1,23.97,0.15,False,23.97,2022-10-17 03:02:27,Apparel,2022-10
7661,3369,203,2,431.09,0.0,False,862.18,2023-02-19 11:38:29,Beauty & Health,2023-02
7662,3370,136,3,974.39,0.2,False,2923.17,2023-11-06 14:41:04,Apparel,2023-11
7663,3370,108,1,378.75,0.2,False,378.75,2023-11-06 14:41:04,Apparel,2023-11
7664,3370,259,1,533.22,0.05,False,533.22,2023-11-06 14:41:04,Books & Media,2023-11
7665,3370,77,1,103.53,0.0,False,103.53,2023-11-06 14:41:04,Home & Kitchen,2023-11
7666,3371,187,1,127.57,0.0,False,127.57,2024-04-20 04:27:43,Sports & Outdoors,2024-04
7667,3371,238,1,192.17,0.0,False,192.17,2024-04-20 04:27:43,Beauty & Health,2024-04
7668,3371,197,1,538.79,0.0,False,538.79,2024-04-20 04:27:43,Sports & Outdoors,2024-04
7669,3371,60,1,148.68,0.0,False,148.68,2024-04-20 04:27:43,Home & Kitchen,2024-04
7670,3372,95,1,711.68,0.0,False,711.68,2024-03-10 21:48:54,Home & Kitchen,2024-03
7671,3372,80,1,166.05,0.0,False,166.05,2024-03-10 21:48:54,Home & Kitchen,2024-03
7672,3372,89,1,247.06,0.0,False,247.06,2024-03-10 21:48:54,Home & Kitchen,2024-03
7673,3372,96,1,682.77,0.0,False,682.77,2024-03-10 21:48:54,Home & Kitchen,2024-03
7674,3373,111,1,227.31,0.0,False,227.31,2024-06-28 16:17:13,Apparel,2024-06
7675,3374,245,1,11506.5,0.05,False,11506.5,2022-08-26 01:56:15,Beauty & Health,2022-08
7676,3374,145,1,61.15,0.0,False,61.15,2022-08-26 01:56:15,Apparel,2022-08
7677,3374,281,2,146.98,0.1,False,293.96,2022-08-26 01:56:15,Books & Media,2022-08
7678,3374,186,3,290.81,0.05,False,872.4300000000001,2022-08-26 01:56:15,Sports & Outdoors,2022-08
7679,3374,29,1,103.82,0.0,False,103.82,2022-08-26 01:56:15,Electronics,2022-08
7680,3375,268,1,23.79,0.0,False,23.79,2024-02-22 10:58:40,Books & Media,2024-02
7681,3375,201,1,567.68,0.1,False,567.68,2024-02-22 10:58:40,Beauty & Health,2024-02
7682,3376,221,1,704.75,0.0,False,704.75,2023-02-20 06:09:04,Beauty & Health,2023-02
7683,3376,73,1,346.78,0.0,False,346.78,2023-02-20 06:09:04,Home & Kitchen,2023-02
7684,3377,29,1,103.82,0.05,False,103.82,2023-09-19 15:14:49,Electronics,2023-09
7685,3377,251,3,439.11,0.0,False,1317.33,2023-09-19 15:14:49,Books & Media,2023-09
7686,3377,84,3,43.2,0.05,False,129.60000000000002,2023-09-19 15:14:49,Home & Kitchen,2023-09
7687,3377,229,1,690.53,0.15,False,690.53,2023-09-19 15:14:49,Beauty & Health,2023-09
7688,3377,222,1,264.61,0.05,False,264.61,2023-09-19 15:14:49,Beauty & Health,2023-09
7689,3378,81,1,779.01,0.15,False,779.01,2022-08-31 15:10:14,Home & Kitchen,2022-08
7690,3378,66,2,447.18,0.0,False,894.36,2022-08-31 15:10:14,Home & Kitchen,2022-08
7691,3378,131,2,797.13,0.0,False,1594.26,2022-08-31 15:10:14,Apparel,2022-08
7692,3378,137,1,316.92,0.0,False,316.92,2022-08-31 15:10:14,Apparel,2022-08
7693,3379,155,2,607.36,0.05,False,1214.72,2024-03-20 19:35:19,Sports & Outdoors,2024-03
7694,3379,175,3,600.57,0.0,False,1801.71,2024-03-20 19:35:19,Sports & Outdoors,2024-03
7695,3380,7,1,357.42,0.0,False,357.42,2024-07-19 07:24:51,Electronics,2024-07
7696,3380,202,2,514.85,0.2,False,1029.7,2024-07-19 07:24:51,Beauty & Health,2024-07
7697,3381,169,1,458.05,0.0,False,458.05,2023-05-24 23:34:12,Sports & Outdoors,2023-05
7698,3381,198,1,266.02,0.0,False,266.02,2023-05-24 23:34:12,Sports & Outdoors,2023-05
7699,3382,293,1,709.48,0.0,False,709.48,2024-10-12 19:56:03,Books & Media,2024-10
7700,3382,278,2,402.71,0.0,False,805.42,2024-10-12 19:56:03,Books & Media,2024-10
7701,3383,29,2,103.82,0.1,False,207.64,2024-02-28 07:45:06,Electronics,2024-02
7702,3383,200,1,533.81,0.0,False,533.81,2024-02-28 07:45:06,Sports & Outdoors,2024-02
7703,3383,51,1,863.34,0.0,False,863.34,2024-02-28 07:45:06,Home & Kitchen,2024-02
7704,3383,146,1,443.54,0.0,False,443.54,2024-02-28 07:45:06,Apparel,2024-02
7705,3383,46,1,397.56,0.1,False,397.56,2024-02-28 07:45:06,Electronics,2024-02
7706,3384,4,1,17.97,0.05,False,17.97,2024-09-01 18:44:53,Electronics,2024-09
7707,3384,299,1,725.08,0.05,False,725.08,2024-09-01 18:44:53,Books & Media,2024-09
7708,3385,125,1,584.13,0.0,False,584.13,2024-11-18 01:56:50,Apparel,2024-11
7709,3385,73,1,346.78,0.05,False,346.78,2024-11-18 01:56:50,Home & Kitchen,2024-11
7710,3385,145,2,61.15,0.1,False,122.3,2024-11-18 01:56:50,Apparel,2024-11
7711,3386,225,3,939.11,0.0,False,2817.33,2024-09-14 19:42:45,Beauty & Health,2024-09
7712,3387,181,2,37.18,0.0,False,74.36,2024-05-28 04:48:51,Sports & Outdoors,2024-05
7713,3387,152,1,910.86,0.05,False,910.86,2024-05-28 04:48:51,Sports & Outdoors,2024-05
7714,3387,223,1,57.85,0.0,False,57.85,2024-05-28 04:48:51,Beauty & Health,2024-05
7715,3388,223,1,57.85,0.0,False,57.85,2024-04-22 07:06:51,Beauty & Health,2024-04
7716,3388,101,2,488.42,0.0,False,976.84,2024-04-22 07:06:51,Apparel,2024-04
7717,3389,171,1,14.73,0.05,False,14.73,2024-01-09 20:03:29,Sports & Outdoors,2024-01
7718,3389,31,2,976.57,0.0,False,1953.14,2024-01-09 20:03:29,Electronics,2024-01
7719,3390,91,1,369.86,0.0,False,369.86,2023-07-08 07:26:12,Home & Kitchen,2023-07
7720,3391,46,2,397.56,0.0,False,795.12,2023-06-21 07:04:34,Electronics,2023-06
7721,3391,166,1,278.38,0.05,False,278.38,2023-06-21 07:04:34,Sports & Outdoors,2023-06
7722,3391,113,1,55.28,0.0,False,55.28,2023-06-21 07:04:34,Apparel,2023-06
7723,3391,96,1,682.77,0.0,False,682.77,2023-06-21 07:04:34,Home & Kitchen,2023-06
7724,3391,262,1,214.85,0.0,False,214.85,2023-06-21 07:04:34,Books & Media,2023-06
7725,3392,26,1,259.69,0.05,False,259.69,2023-09-27 11:55:05,Electronics,2023-09
7726,3392,245,1,11506.5,0.1,False,11506.5,2023-09-27 11:55:05,Beauty & Health,2023-09
7727,3392,198,1,266.02,0.0,False,266.02,2023-09-27 11:55:05,Sports & Outdoors,2023-09
7728,3392,136,1,974.39,0.15,False,974.39,2023-09-27 11:55:05,Apparel,2023-09
7729,3393,209,1,797.01,0.0,False,797.01,2023-04-08 10:06:46,Beauty & Health,2023-04
7730,3393,218,1,127.17,0.0,False,127.17,2023-04-08 10:06:46,Beauty & Health,2023-04
7731,3393,42,1,328.75,0.05,False,328.75,2023-04-08 10:06:46,Electronics,2023-04
7732,3393,125,1,584.13,0.0,False,584.13,2023-04-08 10:06:46,Apparel,2023-04
7733,3394,145,1,61.15,0.2,False,61.15,2024-04-28 14:31:47,Apparel,2024-04
7734,3394,45,1,511.39,0.2,False,511.39,2024-04-28 14:31:47,Electronics,2024-04
7735,3395,260,1,619.66,0.0,False,619.66,2023-03-01 09:53:49,Books & Media,2023-03
7736,3395,5,1,503.34,0.0,False,503.34,2023-03-01 09:53:49,Electronics,2023-03
7737,3396,270,1,34872.0,0.05,False,34872.0,2024-09-10 03:37:47,Books & Media,2024-09
7738,3396,38,2,364.99,0.15,False,729.98,2024-09-10 03:37:47,Electronics,2024-09
7739,3396,194,1,222.76,0.0,False,222.76,2024-09-10 03:37:47,Sports & Outdoors,2024-09
7740,3397,205,1,367.74,0.05,False,367.74,2023-06-26 14:04:47,Beauty & Health,2023-06
7741,3397,14,1,90.93,0.0,False,90.93,2023-06-26 14:04:47,Electronics,2023-06
7742,3398,138,1,54.35,0.05,False,54.35,2024-07-16 17:59:24,Apparel,2024-07
7743,3398,266,2,110.99,0.0,False,221.98,2024-07-16 17:59:24,Books & Media,2024-07
7744,3398,145,1,61.15,0.05,False,61.15,2024-07-16 17:59:24,Apparel,2024-07
7745,3398,179,1,478.65,0.0,False,478.65,2024-07-16 17:59:24,Sports & Outdoors,2024-07
7746,3399,25,1,282.92,0.0,False,282.92,2024-09-14 17:27:13,Electronics,2024-09
7747,3400,136,1,974.39,0.0,False,974.39,2024-09-04 16:34:29,Apparel,2024-09
7748,3400,62,1,244.7,0.1,False,244.7,2024-09-04 16:34:29,Home & Kitchen,2024-09
7749,3401,118,1,611.17,0.05,False,611.17,2022-02-28 17:03:58,Apparel,2022-02
7750,3401,185,2,582.19,0.0,False,1164.38,2022-02-28 17:03:58,Sports & Outdoors,2022-02
7751,3401,217,2,479.18,0.2,False,958.36,2022-02-28 17:03:58,Beauty & Health,2022-02
7752,3401,130,1,454.11,0.0,False,454.11,2022-02-28 17:03:58,Apparel,2022-02
7753,3401,211,2,943.9,0.0,False,1887.8,2022-02-28 17:03:58,Beauty & Health,2022-02
7754,3402,111,2,227.31,0.0,False,454.62,2024-08-11 21:17:28,Apparel,2024-08
7755,3402,188,1,550.0,0.15,False,550.0,2024-08-11 21:17:28,Sports & Outdoors,2024-08
7756,3402,228,2,162.75,0.05,False,325.5,2024-08-11 21:17:28,Beauty & Health,2024-08
7757,3403,228,1,162.75,0.1,False,162.75,2024-10-11 18:18:22,Beauty & Health,2024-10
7758,3403,177,1,156.12,0.1,False,156.12,2024-10-11 18:18:22,Sports & Outdoors,2024-10
7759,3403,179,2,478.65,0.0,False,957.3,2024-10-11 18:18:22,Sports & Outdoors,2024-10
7760,3404,286,1,47.93,0.0,False,47.93,2023-06-21 21:07:46,Books & Media,2023-06
7761,3404,260,1,619.66,0.0,False,619.66,2023-06-21 21:07:46,Books & Media,2023-06
7762,3405,132,2,299.38,0.0,False,598.76,2024-12-03 17:29:40,Apparel,2024-12
7763,3405,43,1,97.72,0.05,False,97.72,2024-12-03 17:29:40,Electronics,2024-12
7764,3406,61,1,512.76,0.0,False,512.76,2024-10-18 20:05:07,Home & Kitchen,2024-10
7765,3406,67,1,355.8,0.0,False,355.8,2024-10-18 20:05:07,Home & Kitchen,2024-10
7766,3406,112,3,10.73,0.0,False,32.19,2024-10-18 20:05:07,Apparel,2024-10
7767,3407,120,1,146.96,0.0,False,146.96,2024-10-06 19:45:50,Apparel,2024-10
7768,3408,75,2,299.66,0.0,False,599.32,2023-03-14 15:31:45,Home & Kitchen,2023-03
7769,3409,141,1,251.45,0.0,False,251.45,2023-07-22 11:42:25,Apparel,2023-07
7770,3410,211,1,943.9,0.05,False,943.9,2024-03-08 03:41:16,Beauty & Health,2024-03
7771,3411,113,1,55.28,0.0,False,55.28,2022-10-17 19:24:43,Apparel,2022-10
7772,3411,6,-1,531.19,0.0,True,-531.19,2022-10-17 19:24:43,Electronics,2022-10
7773,3412,252,2,274.43,0.0,False,548.86,2024-04-09 10:03:52,Books & Media,2024-04
7774,3413,69,1,274.11,0.0,False,274.11,2024-08-23 19:40:26,Home & Kitchen,2024-08
7775,3414,227,1,192.19,0.1,False,192.19,2022-05-13 18:19:58,Beauty & Health,2022-05
7776,3415,206,1,612.54,0.05,False,612.54,2023-10-09 22:24:29,Beauty & Health,2023-10
7777,3416,85,1,530.7,0.05,False,530.7,2022-08-16 03:24:05,Home & Kitchen,2022-08
7778,3417,116,1,862.37,0.0,False,862.37,2022-03-17 04:45:18,Apparel,2022-03
7779,3417,291,1,19.78,0.05,False,19.78,2022-03-17 04:45:18,Books & Media,2022-03
7780,3417,157,1,701.5,0.15,False,701.5,2022-03-17 04:45:18,Sports & Outdoors,2022-03
7781,3418,186,1,290.81,0.15,False,290.81,2023-08-18 05:47:40,Sports & Outdoors,2023-08
7782,3419,162,1,126.53,0.0,False,126.53,2024-03-06 17:01:33,Sports & Outdoors,2024-03
7783,3419,265,1,839.64,0.2,False,839.64,2024-03-06 17:01:33,Books & Media,2024-03
7784,3420,45,-1,511.39,0.2,True,-511.39,2024-10-10 21:32:33,Electronics,2024-10
7785,3420,104,1,957.31,0.0,False,957.31,2024-10-10 21:32:33,Apparel,2024-10
7786,3420,203,1,431.09,0.1,False,431.09,2024-10-10 21:32:33,Beauty & Health,2024-10
7787,3421,31,2,976.57,0.0,False,1953.14,2023-09-05 11:17:30,Electronics,2023-09
7788,3421,72,2,286.08,0.0,False,572.16,2023-09-05 11:17:30,Home & Kitchen,2023-09
7789,3422,260,1,619.66,0.15,False,619.66,2024-09-26 04:39:10,Books & Media,2024-09
7790,3422,272,2,5.69,0.0,False,11.38,2024-09-26 04:39:10,Books & Media,2024-09
7791,3423,262,1,214.85,0.0,False,214.85,2024-07-02 06:06:24,Books & Media,2024-07
7792,3424,34,1,399.8,0.1,False,399.8,2022-11-20 10:24:42,Electronics,2022-11
7793,3425,213,2,111.83,0.1,False,223.66,2024-04-10 05:35:29,Beauty & Health,2024-04
7794,3426,213,2,111.83,0.15,False,223.66,2024-05-18 15:14:33,Beauty & Health,2024-05
7795,3426,254,1,286.86,0.0,False,286.86,2024-05-18 15:14:33,Books & Media,2024-05
7796,3427,192,-1,697.79,0.15,True,-697.79,2022-04-07 02:26:36,Sports & Outdoors,2022-04
7797,3427,181,1,37.18,0.0,False,37.18,2022-04-07 02:26:36,Sports & Outdoors,2022-04
7798,3428,235,1,370.09,0.0,False,370.09,2023-05-05 16:29:49,Beauty & Health,2023-05
7799,3428,37,2,608.8,0.05,False,1217.6,2023-05-05 16:29:49,Electronics,2023-05
7800,3428,180,2,843.45,0.05,False,1686.9,2023-05-05 16:29:49,Sports & Outdoors,2023-05
7801,3429,287,1,754.14,0.0,False,754.14,2022-05-09 17:12:02,Books & Media,2022-05
7802,3430,220,1,475.38,0.05,False,475.38,2023-10-12 20:01:10,Beauty & Health,2023-10
7803,3430,137,1,316.92,0.05,False,316.92,2023-10-12 20:01:10,Apparel,2023-10
7804,3431,91,2,369.86,0.0,False,739.72,2024-09-02 02:52:39,Home & Kitchen,2024-09
7805,3431,10,1,309.24,0.0,False,309.24,2024-09-02 02:52:39,Electronics,2024-09
7806,3431,293,2,709.48,0.0,False,1418.96,2024-09-02 02:52:39,Books & Media,2024-09
7807,3431,222,1,264.61,0.1,False,264.61,2024-09-02 02:52:39,Beauty & Health,2024-09
7808,3431,29,1,103.82,0.0,False,103.82,2024-09-02 02:52:39,Electronics,2024-09
7809,3431,29,1,103.82,0.0,False,103.82,2024-09-02 02:52:39,Electronics,2024-09
7810,3432,43,1,97.72,0.1,False,97.72,2024-05-03 02:18:10,Electronics,2024-05
7811,3432,151,1,625.19,0.0,False,625.19,2024-05-03 02:18:10,Sports & Outdoors,2024-05
7812,3432,100,1,283.25,0.05,False,283.25,2024-05-03 02:18:10,Home & Kitchen,2024-05
7813,3432,122,1,607.34,0.1,False,607.34,2024-05-03 02:18:10,Apparel,2024-05
7814,3433,209,3,797.01,0.05,False,2391.0299999999997,2022-07-10 05:18:07,Beauty & Health,2022-07
7815,3433,66,1,447.18,0.0,False,447.18,2022-07-10 05:18:07,Home & Kitchen,2022-07
7816,3433,199,1,51.0,0.2,False,51.0,2022-07-10 05:18:07,Sports & Outdoors,2022-07
7817,3434,261,2,429.63,0.0,False,859.26,2024-01-10 05:09:02,Books & Media,2024-01
7818,3435,283,1,680.49,0.0,False,680.49,2024-10-22 14:20:40,Books & Media,2024-10
7819,3436,179,3,478.65,0.0,False,1435.9499999999998,2023-11-07 06:59:38,Sports & Outdoors,2023-11
7820,3437,272,3,5.69,0.0,False,17.07,2023-08-01 16:15:39,Books & Media,2023-08
7821,3437,64,1,29.71,0.0,False,29.71,2023-08-01 16:15:39,Home & Kitchen,2023-08
7822,3437,111,1,227.31,0.0,False,227.31,2023-08-01 16:15:39,Apparel,2023-08
7823,3437,102,2,396.98,0.0,False,793.96,2023-08-01 16:15:39,Apparel,2023-08
7824,3438,105,2,375.87,0.0,False,751.74,2023-02-10 16:39:16,Apparel,2023-02
7825,3439,249,1,682.27,0.0,False,682.27,2023-08-08 10:14:51,Beauty & Health,2023-08
7826,3439,58,3,87.55,0.0,False,262.65,2023-08-08 10:14:51,Home & Kitchen,2023-08
7827,3439,21,2,614.24,0.0,False,1228.48,2023-08-08 10:14:51,Electronics,2023-08
7828,3440,241,2,306.12,0.0,False,612.24,2022-08-29 10:06:02,Beauty & Health,2022-08
7829,3441,196,3,518.75,0.0,False,1556.25,2024-05-31 15:19:02,Sports & Outdoors,2024-05
7830,3441,161,2,68.77,0.0,False,137.54,2024-05-31 15:19:02,Sports & Outdoors,2024-05
7831,3441,145,1,61.15,0.1,False,61.15,2024-05-31 15:19:02,Apparel,2024-05
7832,3442,295,2,139.02,0.0,False,278.04,2024-07-20 07:33:35,Books & Media,2024-07
7833,3442,160,1,150.1,0.15,False,150.1,2024-07-20 07:33:35,Sports & Outdoors,2024-07
7834,3442,62,1,244.7,0.0,False,244.7,2024-07-20 07:33:35,Home & Kitchen,2024-07
7835,3442,162,3,126.53,0.0,False,379.59000000000003,2024-07-20 07:33:35,Sports & Outdoors,2024-07
7836,3443,50,2,240.1,0.2,False,480.2,2023-07-22 21:45:10,Electronics,2023-07
7837,3444,27,1,686.85,0.0,False,686.85,2023-08-10 08:34:57,Electronics,2023-08
7838,3444,295,1,139.02,0.0,False,139.02,2023-08-10 08:34:57,Books & Media,2023-08
7839,3444,242,1,166.1,0.0,False,166.1,2023-08-10 08:34:57,Beauty & Health,2023-08
7840,3445,256,1,537.93,0.0,False,537.93,2023-03-30 17:59:19,Books & Media,2023-03
7841,3445,252,1,274.43,0.0,False,274.43,2023-03-30 17:59:19,Books & Media,2023-03
7842,3446,58,1,87.55,0.0,False,87.55,2024-01-11 20:48:23,Home & Kitchen,2024-01
7843,3446,249,1,682.27,0.2,False,682.27,2024-01-11 20:48:23,Beauty & Health,2024-01
7844,3447,210,2,177.09,0.0,False,354.18,2023-09-05 12:08:25,Beauty & Health,2023-09
7845,3447,83,1,243.1,0.0,False,243.1,2023-09-05 12:08:25,Home & Kitchen,2023-09
7846,3448,51,1,863.34,0.0,False,863.34,2024-11-16 13:10:47,Home & Kitchen,2024-11
7847,3448,187,1,127.57,0.0,False,127.57,2024-11-16 13:10:47,Sports & Outdoors,2024-11
7848,3448,237,1,335.88,0.05,False,335.88,2024-11-16 13:10:47,Beauty & Health,2024-11
7849,3448,237,1,335.88,0.05,False,335.88,2024-11-16 13:10:47,Beauty & Health,2024-11
7850,3448,286,1,47.93,0.0,False,47.93,2024-11-16 13:10:47,Books & Media,2024-11
7851,3448,109,1,59.23,0.05,False,59.23,2024-11-16 13:10:47,Apparel,2024-11
7852,3449,125,1,584.13,0.0,False,584.13,2024-05-16 02:19:59,Apparel,2024-05
7853,3450,21,1,614.24,0.0,False,614.24,2023-04-27 14:02:40,Electronics,2023-04
7854,3450,283,1,680.49,0.0,False,680.49,2023-04-27 14:02:40,Books & Media,2023-04
7855,3450,283,1,680.49,0.05,False,680.49,2023-04-27 14:02:40,Books & Media,2023-04
7856,3450,181,1,37.18,0.0,False,37.18,2023-04-27 14:02:40,Sports & Outdoors,2023-04
7857,3450,278,1,402.71,0.1,False,402.71,2023-04-27 14:02:40,Books & Media,2023-04
7858,3451,282,1,280.61,0.05,False,280.61,2022-04-17 15:59:19,Books & Media,2022-04
7859,3451,284,1,228.9,0.05,False,228.9,2022-04-17 15:59:19,Books & Media,2022-04
7860,3451,4,1,17.97,0.1,False,17.97,2022-04-17 15:59:19,Electronics,2022-04
7861,3451,83,1,243.1,0.0,False,243.1,2022-04-17 15:59:19,Home & Kitchen,2022-04
7862,3452,257,1,8.4,0.1,False,8.4,2024-08-05 23:42:02,Books & Media,2024-08
7863,3453,91,1,369.86,0.0,False,369.86,2022-06-18 01:03:16,Home & Kitchen,2022-06
7864,3453,3,1,978.72,0.0,False,978.72,2022-06-18 01:03:16,Electronics,2022-06
7865,3453,79,2,308.93,0.1,False,617.86,2022-06-18 01:03:16,Home & Kitchen,2022-06
7866,3454,221,1,704.75,0.1,False,704.75,2023-12-11 03:54:24,Beauty & Health,2023-12
7867,3455,272,1,5.69,0.0,False,5.69,2024-10-23 06:21:25,Books & Media,2024-10
7868,3456,77,2,103.53,0.0,False,207.06,2022-09-19 08:06:07,Home & Kitchen,2022-09
7869,3456,36,1,749.87,0.0,False,749.87,2022-09-19 08:06:07,Electronics,2022-09
7870,3456,95,3,711.68,0.0,False,2135.04,2022-09-19 08:06:07,Home & Kitchen,2022-09
7871,3457,40,1,171.89,0.0,False,171.89,2024-02-17 19:09:41,Electronics,2024-02
7872,3457,102,1,396.98,0.1,False,396.98,2024-02-17 19:09:41,Apparel,2024-02
7873,3457,213,1,111.83,0.0,False,111.83,2024-02-17 19:09:41,Beauty & Health,2024-02
7874,3458,25,1,282.92,0.05,False,282.92,2022-06-08 01:09:19,Electronics,2022-06
7875,3459,259,1,533.22,0.1,False,533.22,2022-09-09 02:26:00,Books & Media,2022-09
7876,3460,83,1,243.1,0.0,False,243.1,2022-05-10 11:45:14,Home & Kitchen,2022-05
7877,3461,267,1,253.7,0.0,False,253.7,2024-01-05 18:20:16,Books & Media,2024-01
7878,3462,225,1,939.11,0.0,False,939.11,2022-04-23 21:26:44,Beauty & Health,2022-04
7879,3462,124,1,640.23,0.15,False,640.23,2022-04-23 21:26:44,Apparel,2022-04
7880,3463,131,1,797.13,0.0,False,797.13,2022-04-20 10:02:37,Apparel,2022-04
7881,3464,290,1,908.96,0.0,False,908.96,2024-10-10 11:34:49,Books & Media,2024-10
7882,3465,82,1,235.49,0.15,False,235.49,2024-11-14 08:43:01,Home & Kitchen,2024-11
7883,3466,182,1,500.91,0.0,False,500.91,2023-09-09 17:13:17,Sports & Outdoors,2023-09
7884,3466,158,1,282.03,0.0,False,282.03,2023-09-09 17:13:17,Sports & Outdoors,2023-09
7885,3466,296,2,361.73,0.15,False,723.46,2023-09-09 17:13:17,Books & Media,2023-09
7886,3467,139,2,835.42,0.2,False,1670.84,2024-05-13 06:58:13,Apparel,2024-05
7887,3467,189,1,24.7,0.0,False,24.7,2024-05-13 06:58:13,Sports & Outdoors,2024-05
7888,3467,52,1,12.48,0.0,False,12.48,2024-05-13 06:58:13,Home & Kitchen,2024-05
7889,3467,242,-1,166.1,0.0,True,-166.1,2024-05-13 06:58:13,Beauty & Health,2024-05
7890,3467,242,1,166.1,0.15,False,166.1,2024-05-13 06:58:13,Beauty & Health,2024-05
7891,3468,18,1,35.67,0.1,False,35.67,2022-05-27 02:07:27,Electronics,2022-05
7892,3469,200,1,533.81,0.1,False,533.81,2024-08-26 07:31:39,Sports & Outdoors,2024-08
7893,3470,288,1,515.26,0.0,False,515.26,2022-02-13 00:20:27,Books & Media,2022-02
7894,3470,1,1,433.54,0.0,False,433.54,2022-02-13 00:20:27,Electronics,2022-02
7895,3470,239,1,517.8,0.0,False,517.8,2022-02-13 00:20:27,Beauty & Health,2022-02
7896,3470,269,1,603.81,0.0,False,603.81,2022-02-13 00:20:27,Books & Media,2022-02
7897,3470,135,1,550.83,0.05,False,550.83,2022-02-13 00:20:27,Apparel,2022-02
7898,3471,177,1,156.12,0.2,False,156.12,2022-12-01 15:04:32,Sports & Outdoors,2022-12
7899,3471,117,1,567.69,0.15,False,567.69,2022-12-01 15:04:32,Apparel,2022-12
7900,3472,82,1,235.49,0.0,False,235.49,2022-06-12 11:36:32,Home & Kitchen,2022-06
7901,3472,46,1,397.56,0.0,False,397.56,2022-06-12 11:36:32,Electronics,2022-06
7902,3473,54,1,679.71,0.1,False,679.71,2022-08-29 14:16:56,Home & Kitchen,2022-08
7903,3474,237,1,335.88,0.0,False,335.88,2024-10-24 16:11:51,Beauty & Health,2024-10
7904,3474,85,1,530.7,0.0,False,530.7,2024-10-24 16:11:51,Home & Kitchen,2024-10
7905,3475,25,2,282.92,0.0,False,565.84,2024-08-24 05:07:31,Electronics,2024-08
7906,3475,213,3,111.83,0.05,False,335.49,2024-08-24 05:07:31,Beauty & Health,2024-08
7907,3476,1,1,433.54,0.0,False,433.54,2024-03-23 13:59:15,Electronics,2024-03
7908,3477,267,2,253.7,0.0,False,507.4,2024-01-15 13:27:28,Books & Media,2024-01
7909,3477,287,1,754.14,0.0,False,754.14,2024-01-15 13:27:28,Books & Media,2024-01
7910,3477,59,1,287.12,0.0,False,287.12,2024-01-15 13:27:28,Home & Kitchen,2024-01
7911,3477,62,1,244.7,0.05,False,244.7,2024-01-15 13:27:28,Home & Kitchen,2024-01
7912,3478,226,2,211.98,0.0,False,423.96,2024-07-06 04:58:35,Beauty & Health,2024-07
7913,3478,169,3,458.05,0.1,False,1374.15,2024-07-06 04:58:35,Sports & Outdoors,2024-07
7914,3479,270,-1,34872.0,0.0,True,-34872.0,2022-08-26 21:30:54,Books & Media,2022-08
7915,3480,128,2,686.4,0.2,False,1372.8,2024-04-27 11:33:35,Apparel,2024-04
